"";"study.es";"study";"year";"country";"rob";"disorder";"therapy";"patient";"improved.ig";"n.ig";"improved.cg";"n.cg";"plogit.ig";"se.plogit.ig";"plogit.cg";"se.plogit.cg";"logrr";"se.logrr";"reference"
"61";"Stangier, 2003 - ind";"Stangier, 2003";2003;"Europe";"high";"Social Anxiety Disorder";"Cognitive Behavior Therapy";"Adults";7;22;2;21;-0,762140052046897;0,457737708217063;-2,2512917986065;0,743391941675028;1,05314991459135;0,665114472088762;"Stangier U, Heidenreich T, Peitz M, Lauterbach W, Clark DM. Cognitive therapy for social phobia: individual versus group treatment. Behaviour research and therapy. 2003;41(9):991-1007."
"62";"Stangier, 2003 - grp";"Stangier, 2003";2003;"Europe";"high";"Social Anxiety Disorder";"Cognitive Behavior Therapy";"Adults";6;22;2;21;-0,980829253011726;0,478713553878169;-2,2512917986065;0,743391941675028;0,910049070950679;0,680360258609167;"Stangier U, Heidenreich T, Peitz M, Lauterbach W, Clark DM. Cognitive therapy for social phobia: individual versus group treatment. Behaviour research and therapy. 2003;41(9):991-1007."
"63";"Stangier, 2011 - cbt";"Stangier, 2011";2011;"Europe";"high";"Social Anxiety Disorder";"Cognitive Behavior Therapy";"Adults";16;38;7;41;-0,318453731118535;0,328564370336385;-1,58045037556085;0,415052897307109;0,863492546307184;0,379300649120456;"Stangier U, Schramm E, Heidenreich T, Berger M, Clark DM. Cognitive therapy vs interpersonal psychotherapy in social anxiety disorder: a randomized controlled trial. Archives of general psychiatry. 2011;68(7):692-700."
"64";"Stangier, 2011 - ipt";"Stangier, 2011";2011;"Europe";"high";"Social Anxiety Disorder";"Other Psychological Treatment";"Adults";10;38;7;41;-1,02961941718116;0,368394198806504;-1,58045037556085;0,415052897307109;0,411507422564127;0,422493807120571;"Stangier U, Schramm E, Heidenreich T, Berger M, Clark DM. Cognitive therapy vs interpersonal psychotherapy in social anxiety disorder: a randomized controlled trial. Archives of general psychiatry. 2011;68(7):692-700."
"65";"Stolz, 2018 - app";"Stolz, 2018";2018;"Europe";"high";"Social Anxiety Disorder";"Cognitive Behavior Therapy";"Adults";21;60;3;30;-0,619039208406224;0,270665980980383;-2,19722457733622;0,608580619450185;1,13037328521482;0,531892942945783;"Stolz T, Schulz A, Krieger T, Vincent A, Urech A, Moser C, et al. A mobile App for social anxiety disorder: A three-arm randomized controlled trial comparing mobile and PC-based guided self-help interventions. Journal of Consulting and Clinical Psychology. 2018;86(6):493-504."
"66";"Stolz, 2018 - comp";"Stolz, 2018";2018;"Europe";"high";"Social Anxiety Disorder";"Cognitive Behavior Therapy";"Adults";17;60;3;30;-0,927986771637346;0,286494927294102;-2,19722457733622;0,608580619450185;0,924521231010671;0,541794547768254;"Stolz T, Schulz A, Krieger T, Vincent A, Urech A, Moser C, et al. A mobile App for social anxiety disorder: A three-arm randomized controlled trial comparing mobile and PC-based guided self-help interventions. Journal of Consulting and Clinical Psychology. 2018;86(6):493-504."
"67";"Thew, 2022";"Thew, 2022";2022;"Other";"low";"Social Anxiety Disorder";"Cognitive Behavior Therapy";"Adults";17;22;1;22;1,22377543162212;0,508747019069168;-3,04452243772342;1,02353263143832;2,4567357728213;0,796819072889596;"Thew GR, Kwok APL, Lissillour Chan MH, Powell C, Wild J, Leung PWL, et al. Internet-delivered cognitive therapy for social anxiety disorder in Hong Kong: a randomized controlled trial. Internet interventions. 2022;28."
"68";"Titov, 2008a";"Titov, 2008a";2008;"Australia";"high";"Social Anxiety Disorder";"Cognitive Behavior Therapy";"Adults";18;50;7;49;-0,575364144903562;0,294627825494395;-1,79175946922805;0,408248290463863;0,882867044835345;0,383905440163782;"Titov N, Andrews G, Choi I, Schwencke G, Mahoney A. Shyness 3: randomized controlled trial of guided versus unguided Internet-based CBT for social phobia. The Australian and New Zealand journal of psychiatry. 2008;42(12):1030-40."
"69";"Titov, 2008b";"Titov, 2008b";2008;"Australia";"high";"Social Anxiety Disorder";"Cognitive Behavior Therapy";"Adults";19;41;6;40;-0,146603474191875;0,313187043796377;-1,73460105538811;0,442807442770048;1,07422083554395;0,395399116793835;"Titov N, Andrews G, Schwencke G. Shyness 2: Treating Social Phobia Online: Replication and Extension. Australian & New Zealand Journal of Psychiatry. 2008;42(7):595-605."
"70";"Titov, 2008c";"Titov, 2008c";2008;"Australia";"high";"Social Anxiety Disorder";"Cognitive Behavior Therapy";"Adults";14;31;5;34;-0,194156014440958;0,360904559184746;-1,75785791755237;0,484234198111502;1,06037233539383;0,435949721948704;"Titov N, Andrews G, Schwencke G, Drobny J, Einstein D. Shyness 1: distance treatment of social phobia over the Internet. The Australian and New Zealand journal of psychiatry. 2008;42(7):585-94."
"71";"Wang, 2020";"Wang, 2020";2020;"Other";"high";"Social Anxiety Disorder";"Cognitive Behavior Therapy";"Adults";6;33;1;24;-1,50407739677627;0,45133546692422;-3,13549421592915;1,0215078369105;1,15346474751309;0,865936341605751;"Wang H, Zhao Q, Mu W, Rodriguez M, Qian M, Berger T. The effect of shame on patients with social anxiety disorder in internet-based cognitive behavioral therapy: Randomized controlled trial. JMIR Mental Health. 2020;7(7)."
"72";"Ye, 2017";"Ye, 2017";2017;"Other";"high";"Social Anxiety Disorder";"3rd-Wave CBT";"Adults";0;14;0;13;-3,36729582998647;1,43838990445615;-3,29583686600433;1,44016459964619;-0,0714589639821449;1,96391456247072;"Ye H. Impact of mindfulness-based stress reduction (MBSR) on students' social anxiety: A randomized controlled trial. NeuroQuantology. 2017;15(4):101-6."
"73";"Yoshinaga, 2016";"Yoshinaga, 2016";2016;"Other";"high";"Social Anxiety Disorder";"Cognitive Behavior Therapy";"Adults";11;21;1;21;0,0953101798043249;0,436931448752651;-2,99573227355399;1,02469507659596;2,03688192726104;0,812772989580635;"Yoshinaga N, Matsuki S, Niitsu T, Sato Y, Tanaka M, Ibuki H, et al. Cognitive Behavioral Therapy for Patients with Social Anxiety Disorder Who Remain Symptomatic following Antidepressant Treatment: A Randomized, Assessor-Blinded, Controlled Trial. Psychotherapy and psychosomatics. 2016;85(4):208-17."
"74";"Zainal, 2021";"Zainal, 2021";2021;"North America";"high";"Social Anxiety Disorder";"Exposure";"Young Adults";15;26;6;18;0,310154928303839;0,396958130759099;-0,693147180559945;0,5;0,509663846115712;0,355770122084126;"Zainal NH, Chan WW, Saxena AP, Taylor CB, Newman MG. Pilot randomized trial of self-guided virtual reality exposure therapy for social anxiety disorder. Behaviour research and therapy. 2021;147:103984."
"75";"Alavi, 2020";"Alavi, 2020";2020;"Other";"high";"Generalized Anxiety Disorder";"Cognitive Behavior Therapy";"Adults";6;40;0;40;-1,73460105538811;0,442807442770048;-4,39444915467244;1,4229164972073;2,56494935746154;1,45067688952322;"Alavi N, Hirji A. The Efficacy of PowerPoint-based CBT Delivered Through Email: Breaking the Barriers to Treatment for Generalized Anxiety Disorder. Journal of psychiatric practice. 2020;26(2):89-100."
"76";"Andersson, 2012 - cbt";"Andersson, 2012";2012;"Europe";"high";"Generalized Anxiety Disorder";"Cognitive Behavior Therapy";"Adults";2;27;5;27;-2,52572864430826;0,734846922834953;-1,48160454092422;0,495433694306862;-0,78845736036427;0,713506068012676;"Andersson G, Paxling B, Roch-Norlund P, Ostman G, Norgren A, Almlov J, et al. Internet-based psychodynamic versus cognitive behavioral guided self-help for generalized anxiety disorder: a randomized controlled trial. Psychotherapy and psychosomatics. 2012;81(6):344-55."
"77";"Andersson, 2012 - dyn";"Andersson, 2012";2012;"Europe";"high";"Generalized Anxiety Disorder";"Other Psychological Treatment";"Adults";5;27;5;27;-1,48160454092422;0,495433694306862;-1,48160454092422;0,495433694306862;0;0,539359889970594;"Andersson G, Paxling B, Roch-Norlund P, Ostman G, Norgren A, Almlov J, et al. Internet-based psychodynamic versus cognitive behavioral guided self-help for generalized anxiety disorder: a randomized controlled trial. Psychotherapy and psychosomatics. 2012;81(6):344-55."
"78";"Bakhshani, 2007";"Bakhshani, 2007";2007;"Other";"high";"Generalized Anxiety Disorder";"Cognitive Behavior Therapy";"Adults";3;7;1;6;-0,287682072451781;0,763762615825973;-1,6094379124341;1,09544511501033;0,70419701674653;0,815598838401248;"Bakhshani NM, Lashkaripour K, Sadjadi SA. Effectiveness of short term cognitive behavior therapy in patients with generalized anxiety disorder. Journal of Medical Sciences. 2007;7(7):1076-81."
"79";"Barlow, 1992";"Barlow, 1992";1992;"North America";"high";"Generalized Anxiety Disorder";"Cognitive Behavior Therapy";"Adults";8;24;0;10;-0,693147180559945;0,433012701892219;-3,04452243772342;1,44749372891149;1,98591548366901;1,4076905331268;"Barlow DH, Rapee RM, Brown TA. Behavioral treatment of generalized anxiety disorder. Behavior Therapy. 1992;23(4):551-70."
"80";"Butler, 1987";"Butler, 1987";1987;"Europe";"high";"Generalized Anxiety Disorder";"Cognitive Behavior Therapy";"Adults";18;22;14;23;1,50407739677627;0,552770798392567;0,441832752279039;0,427246629641104;0,287107194597489;0,189794455560818;"Butler G, Cullington A, Hibbert G, Klimes I, Gelder M. Anxiety management for persistent generalised anxiety. The British journal of psychiatry : the journal of mental science. 1987;151:535-42."
"81";"Butler, 1991 - cbt";"Butler, 1991";1991;"Europe";"high";"Generalized Anxiety Disorder";"Cognitive Behavior Therapy";"Adults";10;19;3;19;0,105360515657826;0,459468291736341;-1,67397643357167;0,629152869605896;1,09861228866811;0,527625130550354;"Butler G, Fennell M, Robson P, Gelder M. Comparison of behavior therapy and cognitive behavior therapy in the treatment of generalized anxiety disorder. Journal of consulting and clinical psychology. 1991;59(1):167-75."
"82";"Butler, 1991 - bt";"Butler, 1991";1991;"Europe";"high";"Generalized Anxiety Disorder";"Cognitive Behavior Therapy";"Adults";4;19;3;19;-1,32175583998232;0,562731433871138;-1,67397643357167;0,629152869605896;0,251314428280906;0,636688625131944;"Butler G, Fennell M, Robson P, Gelder M. Comparison of behavior therapy and cognitive behavior therapy in the treatment of generalized anxiety disorder. Journal of consulting and clinical psychology. 1991;59(1):167-75."
"83";"Carl, 2020";"Carl, 2020";2020;"Europe";"low";"Generalized Anxiety Disorder";"Cognitive Behavior Therapy";"Adults";46;128;19;128;-0,578077850775158;0,184212519623402;-1,7469089030627;0,248607905895959;0,86903784702361;0,239213764845393;"Carl JR, Miller CB, Henry AL, Davis ML, Stott R, Smits JAJ, et al. Efficacy of digital cognitive behavioral therapy for moderate-to-severe symptoms of generalized anxiety disorder: A randomized controlled trial. Depression and Anxiety. 2020."
"84";"Cragan, 1984 - cbt";"Cragan, 1984";1984;"North America";"high";"Generalized Anxiety Disorder";"Cognitive Behavior Therapy";"Adults";2;19;0;17;-2,14006616349627;0,747545001596402;-3,55534806148941;1,43427433120127;1,50122432779387;1,5137949304893;"Cragan MK, Deffenbacher JL. Anxiety management training and relaxation as self-control in the treatment of generalized anxiety in medical outpatients. Journal of counseling psychology. 1984;31(2):123‐31."
"85";"Cragan, 1984 - rt";"Cragan, 1984";1984;"North America";"high";"Generalized Anxiety Disorder";"Other Psychological Treatment";"Adults";1;19;0;17;-2,89037175789616;1,02740233382816;-3,55534806148941;1,43427433120127;0,990398704027877;1,59945045507567;"Cragan MK, Deffenbacher JL. Anxiety management training and relaxation as self-control in the treatment of generalized anxiety in medical outpatients. Journal of counseling psychology. 1984;31(2):123‐31."
"86";"Crits-Christoph, 2011";"Crits";2011;"North America";"high";"Generalized Anxiety Disorder";"Cognitive Behavior Therapy";"Adults";15;26;24;35;0,310154928303839;0,396958130759099;0,780158557549575;0,36410954062721;-0,165445130136287;0,198563824554624;"Crits-Christoph P, Newman MG, Rickels K, Gallop R, Gibbons MB, Hamilton JL, et al. Combined medication and cognitive therapy for generalized anxiety disorder. Journal of anxiety disorders. 2011;25(8):1087-94."
"87";"Dahlin, 2016";"Dahlin, 2016";2016;"Europe";"high";"Generalized Anxiety Disorder";"3rd-Wave CBT";"Adults";21;52;7;51;-0,389464766761723;0,28262539187974;-1,83827948486295;0,406920650230995;1,03391855266346;0,376005141540027;"Dahlin M, Andersson G, Magnusson K, Johansson T, Sjogren J, Hakansson A, et al. Internet-delivered acceptance-based behaviour therapy for generalized anxiety disorder: A randomized controlled trial. Behaviour research and therapy. 2016;77:86-95."
"88";"Dugas, 2010 - cbt";"Dugas, 2010";2010;"North America";"high";"Generalized Anxiety Disorder";"Cognitive Behavior Therapy";"Adults";17;23;4;20;1,04145387482816;0,474858079933817;-1,38629436111989;0,559016994374947;1,22154794914744;0,433625875693367;"Dugas MJ, Brillon P, Savard P, Turcotte J, Gaudet A, Ladouceur R, et al. A randomized clinical trial of cognitive-behavioral therapy and applied relaxation for adults with generalized anxiety disorder. Behavior therapy. 2010;41(1):46-58."
"89";"Dugas, 2010 - rt";"Dugas, 2010";2010;"North America";"high";"Generalized Anxiety Disorder";"Other Psychological Treatment";"Adults";11;22;4;20;0;0,426401432711221;-1,38629436111989;0,559016994374947;0,845179215526918;0,46470830820207;"Dugas MJ, Brillon P, Savard P, Turcotte J, Gaudet A, Ladouceur R, et al. A randomized clinical trial of cognitive-behavioral therapy and applied relaxation for adults with generalized anxiety disorder. Behavior therapy. 2010;41(1):46-58."
"90";"Dugas, 2003";"Dugas, 2003";2003;"North America";"high";"Generalized Anxiety Disorder";"Cognitive Behavior Therapy";"Adults";11;25;0;27;-0,241162056816888;0,40291148201269;-4,00733318523247;1,42701213602535;3,21100176843729;1,41823030538096;"Dugas MJ, Ladouceur R, Leger E, Freeston MH, Langlois F, Provencher MD, et al. Group cognitive-behavioral therapy for generalized anxiety disorder: treatment outcome and long-term follow-up. Journal of consulting and clinical psychology. 2003;71(4):821-5."
"91";"Dugas, 2022";"Dugas, 2022";2022;"North America";"high";"Generalized Anxiety Disorder";"Cognitive Behavior Therapy";"Adults";13;30;0;30;-0,268263986594679;0,368438063091806;-4,11087386417331;1,42575835443665;3,29583686600433;1,41721568703648;"Dugas MJ, Sexton KA, Hebert EA, Bouchard S, Gouin J-P, Shafran R. Behavioral experiments for intolerance of uncertainty: A randomized clinical trial for adults with generalized anxiety disorder. Behavior Therapy. 2022;53(6):1147-60."
"92";"Erickson, 2007";"Erickson, 2007";2007;"North America";"high";"Generalized Anxiety Disorder";"Cognitive Behavior Therapy";"Adults";2;7;1;7;-0,916290731874155;0,836660026534076;-1,79175946922805;1,08012344973464;0,510825623765991;0,894427190999916;"Erickson DH, Janeck AS, Tallman K. A cognitive-behavioral group for patients with various anxiety disorders. Psychiatric services (Washington, DC). 2007;58(9):1205-11."
"93";"Hoyer, 2009 - bt";"Hoyer, 2009";2009;"Europe";"high";"Generalized Anxiety Disorder";"Cognitive Behavior Therapy";"Adults";12;29;3;29;-0,348306694268216;0,377036951431949;-2,15948424935337;0,609749843620211;1,27296567581289;0,545818353983076;"Hoyer J, Beesdo K, Gloster AT, Runge J, Hofler M, Becker ES. Worry exposure versus applied relaxation in the treatment of generalized anxiety disorder. Psychotherapy and psychosomatics. 2009;78(2):106-15."
"94";"Hoyer, 2009 - rt";"Hoyer, 2009";2009;"Europe";"high";"Generalized Anxiety Disorder";"Other Psychological Treatment";"Adults";13;28;3;29;-0,143100843640673;0,378932373372537;-2,15948424935337;0,609749843620211;1,38441289302019;0,539260915888931;"Hoyer J, Beesdo K, Gloster AT, Runge J, Hofler M, Becker ES. Worry exposure versus applied relaxation in the treatment of generalized anxiety disorder. Psychotherapy and psychosomatics. 2009;78(2):106-15."
"95";"Hui, 2017";"Hui, 2017";2017;"Other";"high";"Generalized Anxiety Disorder";"Cognitive Behavior Therapy";"Older Adults";13;32;1;31;-0,379489621704904;0,359937016532678;-3,40119738166216;1,01653004546513;2,16597203383211;0,823544460381756;"Hui C, Zhihui Y. Group cognitive behavioral therapy targeting intolerance of uncertainty: a randomized trial for older Chinese adults with generalized anxiety disorder. Aging & mental health. 2017;21(12):1294-302."
"96";"Jones, 2016";"Jones, 2016";2016;"North America";"low";"Generalized Anxiety Disorder";"Cognitive Behavior Therapy";"Older Adults";10;24;3;21;-0,336472236621213;0,414039335605413;-1,79175946922805;0,623609564462324;0,967992106251045;0,541871226874792;"Jones SL, Hadjistavropoulos HD, Soucy JN. A randomized controlled trial of guided internet-delivered cognitive behaviour therapy for older adults with generalized anxiety. Journal of anxiety disorders. 2016;37:1-9."
